,Accident Type,Speed,Simple Injuries,Severe Injuries,Death,Road Lanes,Road Surfuce Description,Driver Licnesee Type,Light,Weather,City,Number of Cars,Driver Age,Driver Sex,Car,Year,Month
4098,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,29.0,Male,Vehicle,2018,10
4099,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,26.0,Female,Vehicle,2018,9
4100,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4101,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,30.0,Female,Vehicle,2018,9
4102,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,62.0,Male,Vehicle,2018,9
4103,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,50.0,Male,Vehicle,2018,9
4104,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,118.0,Male,Vehicle,2018,9
4105,Collision,70.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,33.0,Male,Bus,2018,9
4106,Collision,70.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,38.0,Male,Vehicle,2018,9
4107,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,33.0,Male,Vehicle,2018,9
4108,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,31.0,Male,Vehicle,2018,9
4109,Collision,30.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,25.0,Male,Vehicle,2018,9
4110,Collision,30.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,29.0,Male,Vehicle,2018,9
4111,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,39.0,Male,Vehicle,2018,9
4112,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,day,clear,Toronto,2.0,38.0,Male,Van,2018,9
4113,Collision,40.0,0.0,0.0,0.0,Parking lot,dry,Class 1,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4114,Collision,40.0,0.0,0.0,0.0,Parking lot,dry,Uknown driver,day,clear,Toronto,2.0,118.0,Male,Vehicle,2018,9
4115,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,118.0,Male,Truck,2018,9
4116,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Toronto,2.0,32.0,Female,Vehicle,2018,9
4117,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,0.0,Male,Vehicle,2018,9
4118,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,44.0,Male,Vehicle,2018,9
4119,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,63.0,Male,Vehicle,2018,9
4120,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,61.0,Female,Vehicle,2018,9
4121,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,22.0,Male,Vehicle,2018,9
4122,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,22.0,Male,Vehicle,2018,9
4123,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 6b,day,clear,Toronto,2.0,33.0,Male,Construction vehicle,2018,9
4124,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,28.0,Female,Vehicle,2018,9
4125,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,day,clear,Toronto,2.0,73.0,Male,Truck,2018,9
4126,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 1,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4127,Collision,60.0,0.0,0.0,0.0,Public Parks,dry,Class 4,day,clear,Toronto,2.0,36.0,Male,Vehicle,2018,9
4128,Collision,60.0,0.0,0.0,0.0,Public Parks,dry,Class 3,day,clear,Toronto,2.0,29.0,Male,Vehicle,2018,9
4129,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,40.0,Male,Vehicle,2018,9
4130,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,33.0,Male,Vehicle,2018,9
4131,Collision,20.0,0.0,0.0,0.0,Parking lot,dry,Class 3,day,clear,Toronto,2.0,55.0,Female,Vehicle,2018,9
4132,Collision,20.0,0.0,0.0,0.0,Parking lot,dry,Class 3,day,clear,Toronto,2.0,28.0,Male,Vehicle,2018,9
4133,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Ottawa,2.0,28.0,Male,Vehicle,2018,9
4134,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Ottawa,2.0,49.0,Male,Truck,2018,9
4135,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,22.0,Male,Vehicle,2018,9
4136,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,48.0,Male,Vehicle,2018,9
4137,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 1,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4138,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 3,day,clear,Toronto,2.0,43.0,Male,Vehicle,2018,9
4139,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 5,lighty night,clear,Toronto,2.0,47.0,Male,Van,2018,9
4140,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,38.0,Male,Vehicle,2018,9
4141,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Toronto,2.0,25.0,Male,Vehicle,2018,9
4142,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,27.0,Female,Trailer,2018,9
4143,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 1,day,clear,Toronto,3.0,0.0,Unkown,Vehicle,2018,9
4144,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,3.0,34.0,Female,Vehicle,2018,9
4145,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,3.0,42.0,Female,Vehicle,2018,9
4146,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,25.0,Male,Vehicle,2018,9
4147,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,43.0,Female,Vehicle,2018,9
4148,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Hamilton,2.0,21.0,Male,Trailer,2018,9
4149,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Hamilton,2.0,25.0,Male,Vehicle,2018,9
4150,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 5,day,clear,Quebec City,2.0,41.0,Male,Truck,2018,9
4151,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Quebec City,2.0,50.0,Male,Truck,2018,9
4152,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,day,clear,Toronto,2.0,72.0,Male,Vehicle,2018,9
4153,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,36.0,Female,Vehicle,2018,9
4154,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,49.0,Male,Trailer,2018,9
4155,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,41.0,Male,Vehicle,2018,9
4156,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 6b,day,clear,Montreal,2.0,30.0,Male,Vehicle,2018,9
4157,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Montreal,2.0,54.0,Male,Vehicle,2018,9
4158,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,45.0,Male,Vehicle,2018,9
4159,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,28.0,Male,Trailer,2018,9
4160,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,31.0,Male,Vehicle,2018,9
4161,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,43.0,Male,Vehicle,2018,9
4162,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,26.0,Male,Vehicle,2018,9
4163,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,24.0,Male,Vehicle,2018,9
4164,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,38.0,Male,Trailer,2018,9
4165,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,118.0,Unkown,Truck,2018,9
4166,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,61.0,Female,Vehicle,2018,9
4167,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,29.0,Male,Vehicle,2018,9
4168,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4169,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,36.0,Male,Trailer,2018,9
4170,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 7,day,clear,Toronto,2.0,45.0,Male,Bus,2018,9
4171,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,118.0,Male,Vehicle,2018,9
4172,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,59.0,Male,Trailer,2018,9
4173,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,63.0,Male,Vehicle,2018,9
4174,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,day,clear,Toronto,2.0,25.0,Male,Construction vehicle,2018,9
4175,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,41.0,Male,Vehicle,2018,9
4176,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,lighty night,clear,Toronto,2.0,43.0,Male,Vehicle,2018,9
4177,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,38.0,Male,Vehicle,2018,9
4178,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,55.0,Male,Truck,2018,9
4179,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,41.0,Female,Vehicle,2018,9
4180,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,55.0,Female,Vehicle,2018,9
4181,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,39.0,Female,Vehicle,2018,9
4182,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,0.0,Male,Vehicle,2018,9
4183,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,25.0,Male,Vehicle,2018,9
4184,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,31.0,Male,Vehicle,2018,9
4185,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,35.0,Male,Vehicle,2018,9
4186,Trample,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Montreal,1.0,37.0,Male,Trailer,2018,9
4187,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Uknown driver,day,clear,Toronto,3.0,118.0,Unkown,Trailer,2018,9
4188,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,3.0,36.0,Male,Trailer,2018,9
4189,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,3.0,31.0,Male,Vehicle,2018,9
4190,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 5,day,clear,Toronto,2.0,48.0,Female,Vehicle,2018,9
4191,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,36.0,Female,Vehicle,2018,9
4192,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,38.0,Female,Vehicle,2018,9
4193,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,18.0,Male,Vehicle,2018,9
4194,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,26.0,Male,Vehicle,2018,9
4195,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,0.0,Male,Truck,2018,9
4196,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,39.0,Female,Vehicle,2018,9
4197,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,28.0,Male,Vehicle,2018,9
4198,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,46.0,Male,Vehicle,2018,9
4199,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,38.0,Male,Trailer,2018,9
4200,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Ottawa,2.0,26.0,Male,Vehicle,2018,9
4201,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Ottawa,2.0,53.0,Male,Vehicle,2018,9
4202,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,sunset,clear,Toronto,2.0,34.0,Female,Vehicle,2018,9
4203,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,sunset,clear,Toronto,2.0,20.0,Male,Vehicle,2018,9
4204,Collision,30.0,0.0,0.0,0.0,Public Parks,dry,Uknown driver,day,clear,Gatineau,2.0,23.0,Male,Vehicle,2018,9
4205,Collision,30.0,0.0,0.0,0.0,Public Parks,dry,Class 3,day,clear,Gatineau,2.0,42.0,Male,Vehicle,2018,9
4206,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,28.0,Male,Vehicle,2018,9
4207,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,23.0,Male,Vehicle,2018,9
4208,Collision,60.0,2.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,34.0,Male,Vehicle,2018,9
4209,Collision,60.0,2.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,32.0,Male,Vehicle,2018,9
4210,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Gatineau,2.0,25.0,Male,Vehicle,2018,9
4211,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Gatineau,2.0,25.0,Male,Vehicle,2018,9
4212,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 5,day,clear,Toronto,2.0,32.0,Male,Trailer,2018,9
4213,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,0.0,Male,Vehicle,2018,9
4214,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,Ottawa,2.0,27.0,Male,Vehicle,2018,9
4215,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,lighty night,clear,Ottawa,2.0,36.0,Male,Vehicle,2018,9
4216,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Toronto,2.0,22.0,Female,Vehicle,2018,9
4217,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 1,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4218,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4219,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4220,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,24.0,Male,Vehicle,2018,9
4221,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,28.0,Male,Vehicle,2018,9
4222,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Uknown driver,day,clear,Toronto,2.0,118.0,Unkown,Vehicle,2018,9
4223,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,118.0,Unkown,Vehicle,2018,9
4224,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,63.0,Male,Vehicle,2018,9
4225,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,40.0,Male,Vehicle,2018,9
4226,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,35.0,Female,Vehicle,2018,9
4227,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,52.0,Male,Vehicle,2018,9
4228,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Montreal,2.0,21.0,Male,Vehicle,2018,9
4229,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Montreal,2.0,50.0,Male,Vehicle,2018,9
4230,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Ottawa,2.0,21.0,Male,Vehicle,2018,9
4231,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Ottawa,2.0,22.0,Male,Vehicle,2018,9
4232,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,21.0,Male,Vehicle,2018,9
4233,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,118.0,Male,Vehicle,2018,9
4234,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,37.0,Male,Vehicle,2018,9
4235,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,38.0,Male,Vehicle,2018,9
4236,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,27.0,Male,Vehicle,2018,9
4237,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,23.0,Female,Truck,2018,9
4238,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 6a,day,clear,Toronto,2.0,56.0,Male,Vehicle,2018,9
4239,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,118.0,Male,Vehicle,2018,9
4240,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,sunset,clear,Ottawa,2.0,33.0,Male,Truck,2018,9
4241,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,sunset,clear,Ottawa,2.0,38.0,Male,Vehicle,2018,9
4242,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,dark night,clear,Orléans,2.0,21.0,Male,Trailer,2018,9
4243,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,dark night,clear,Orléans,2.0,26.0,Male,Vehicle,2018,9
4244,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,41.0,Male,Vehicle,2018,9
4245,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 6a,day,clear,Toronto,2.0,39.0,Male,Bus,2018,9
4246,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,47.0,Female,Vehicle,2018,9
4247,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,52.0,Female,Vehicle,2018,9
4248,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Montreal,2.0,28.0,Male,Truck,2018,9
4249,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Montreal,2.0,49.0,Male,Vehicle,2018,9
4250,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,39.0,Male,Vehicle,2018,9
4251,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,35.0,Male,Vehicle,2018,9
4252,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,24.0,Male,Vehicle,2018,9
4253,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,38.0,Male,Vehicle,2018,9
4254,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,53.0,Male,Vehicle,2018,9
4255,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,56.0,Male,Vehicle,2018,9
4256,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Ottawa,2.0,0.0,Unkown,Vehicle,2018,9
4257,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Ottawa,2.0,50.0,Male,Vehicle,2018,9
4258,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,0.0,Unkown,Trailer,2018,9
4259,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,33.0,Female,Vehicle,2018,9
4260,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,36.0,Female,Vehicle,2018,9
4261,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,33.0,Male,Vehicle,2018,9
4262,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Hamilton,2.0,30.0,Male,Vehicle,2018,9
4263,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Hamilton,2.0,0.0,Male,Vehicle,2018,9
4264,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 3,sunset,clear,Montreal,2.0,32.0,Male,Vehicle,2018,9
4265,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 3,sunset,clear,Montreal,2.0,20.0,Male,Truck,2018,9
4266,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,58.0,Male,Vehicle,2018,9
4267,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,29.0,Male,Vehicle,2018,9
4268,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,23.0,Male,Vehicle,2018,9
4269,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,42.0,Male,Vehicle,2018,9
4270,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 6b,day,clear,Kanata,1.0,43.0,Male,Trailer,2018,9
4271,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,sunset,clear,Toronto,2.0,35.0,Male,Vehicle,2018,9
4272,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,sunset,clear,Toronto,2.0,27.0,Male,Vehicle,2018,9
4273,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,day,clear,Toronto,2.0,32.0,Male,Truck,2018,9
4274,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,60.0,Male,Vehicle,2018,9
4275,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 6a,lighty night,clear,Montreal,2.0,47.0,Male,Vehicle,2018,9
4276,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,2.0,29.0,Male,Vehicle,2018,9
4277,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,48.0,Male,Trailer,2018,9
4278,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,27.0,Male,Vehicle,2018,9
4279,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,day,clear,Montreal,2.0,29.0,Male,Trailer,2018,9
4280,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Montreal,2.0,33.0,Male,Vehicle,2018,9
4281,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,sunset,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,9
4282,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,sunset,clear,Toronto,2.0,50.0,Male,Vehicle,2018,9
4283,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,sunset,clear,Toronto,2.0,26.0,Male,Trailer,2018,9
4284,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,sunset,clear,Toronto,2.0,28.0,Male,Vehicle,2018,9
4285,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,sunset,clear,Toronto,2.0,28.0,Male,Vehicle,2018,9
4286,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,sunset,clear,Toronto,2.0,37.0,Female,Vehicle,2018,9
4287,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 7,sunset,clear,Toronto,2.0,26.0,Male,Vehicle,2018,9
4288,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,sunset,clear,Toronto,2.0,45.0,Male,Vehicle,2018,9
4289,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,22.0,Male,Vehicle,2018,9
4290,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 5,day,clear,Toronto,2.0,41.0,Male,Trailer,2018,9
4291,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,30.0,Male,Vehicle,2018,10
4292,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,37.0,Male,Vehicle,2018,10
4293,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Uknown driver,day,clear,Toronto,2.0,118.0,Male,Vehicle,2018,9
4294,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,28.0,Male,Vehicle,2018,9
4295,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 1,day,clear,Ottawa,2.0,0.0,Unkown,Vehicle,2018,9
4296,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Montreal,2.0,33.0,Male,Vehicle,2018,9
